id_venda,cliente,produto,data_venda,preco,quantidade
3204,Sarah Allison,Fone de Ouvido,2023-03-30,81.82,1
3205,Kimberly Jimenez,Monitor,2023-12-22,720.59,4
3206,Christopher Lowery,Fone de Ouvido,2022-07-09,68.77,5
3207,Steven Huffman,Laptop,2021-02-14,3471.42,4
3208,Angela Crane,Laptop,2020-05-09,2199.7,3
3209,Amy Orozco,Teclado,2020-08-02,349.33,3
3210,Christopher Stevens,Celular,2022-12-14,815.5,3
3211,Richard Wong,Fone de Ouvido,2023-02-03,272.14,2
3212,Ms. Melissa Petersen,Teclado,2021-05-27,279.6,1
3213,Scott Jenkins,Mouse,2020-04-29,87.64,5
3214,Catherine Howell,Roteador,2022-12-20,515.46,5
3215,Dean Ellison,Laptop,2022-11-25,2659.41,1
3216,Kevin Kidd,Laptop,2023-12-09,2254.1,1
3217,Daniel Warner,Fone de Ouvido,2022-01-09,84.58,4
3218,Travis Mills,Câmera,2021-10-31,4755.73,3
3219,Jesse Long,Celular,2023-04-11,1623.63,2
3220,Lawrence Mckinney,Tablet,2020-05-11,984.74,5
3221,Denise Adams,Tablet,2023-11-03,899.53,4
3222,Tina Elliott,Fone de Ouvido,2021-12-22,297.52,5
3223,Jason Gonzales,Mouse,2023-09-23,93.65,5
3224,Benjamin Harris,Celular,2023-05-09,1419.89,4
3225,Caleb Leonard,Roteador,2022-10-04,523.26,5
3226,Jennifer Ortega,Impressora,2021-06-06,425.77,2
3227,Dana Gray,Impressora,2023-06-11,1070.41,4
3228,Cameron Rhodes,Laptop,2022-04-22,1922.49,4
3229,Joseph Powell,Mouse,2020-04-25,111.04,5
3230,Steve Miles,Impressora,2021-07-31,589.78,5
3231,Tracey Sutton,Laptop,2021-02-03,1610.3,3
3232,Melanie Brown,Impressora,2023-06-08,552.66,3
3233,Andrea Garcia,Tablet,2020-11-04,1215.66,5
3234,Alexis Marshall MD,Tablet,2022-02-07,1481.34,2
3235,Andrew Thomas,Monitor,2023-11-25,1819.78,2
3236,Megan Anderson,Roteador,2020-03-26,367.79,5
3237,Brian Richards,Impressora,2020-03-03,718.68,4
3238,Bryan Cox,Impressora,2021-01-06,831.06,4
3239,Jessica Jackson,Celular,2021-11-26,1016.27,5
3240,Jo Guerrero,Fone de Ouvido,2023-06-02,211.72,2
3241,John Moore,Fone de Ouvido,2020-03-04,229.41,4
3242,Kimberly Rogers,Fone de Ouvido,2023-03-20,138.87,2
3243,Brooke Smith,Roteador,2021-09-01,175.77,5
3244,Charles Turner,Tablet,2023-02-05,662.98,1
3245,Deborah Duarte,Câmera,2022-06-20,1409.9,4
3246,Amy Burgess,Teclado,2023-12-16,106.96,4
3247,Jenny Thompson,Tablet,2022-07-31,2226.23,3
3248,Jonathan Preston,Roteador,2022-08-30,121.47,3
3249,Michelle Frey,Tablet,2022-02-14,802.51,2
3250,Bradley Kim,Fone de Ouvido,2023-05-24,263.24,1
3251,April Nguyen,Roteador,2023-10-27,380.23,1
3252,Ann Dunn,Impressora,2022-01-31,573.38,3
3253,Amanda Perez,Laptop,2021-11-01,2339.61,4
3254,Raymond Tanner,Impressora,2021-06-05,473.03,2
3255,Scott Jones,Celular,2022-03-06,1170.97,1
3256,Gary Moses,Câmera,2023-10-02,2704.43,3
3257,Amber Smith,Monitor,2023-11-05,672.8,1
3258,Julia Matthews,Câmera,2023-10-11,2337.58,4
3259,Gerald Hickman,Mouse,2022-04-01,127.66,1
3260,Deborah Landry,Fone de Ouvido,2021-08-05,97.49,5
3261,Aaron Fisher,Roteador,2020-05-27,459.5,5
3262,Natasha Sanchez,Mouse,2021-11-27,72.31,2
3263,Paul Watts,Impressora,2022-05-15,1096.21,1
3264,Gilbert Lopez PhD,Teclado,2022-05-21,244.67,5
3265,Jackson Willis,Celular,2020-08-03,1015.64,4
3266,Jose Bruce,Laptop,2023-05-19,3457.22,3
3267,Jonathan Brooks,Roteador,2022-05-21,221.14,4
3268,Juan Maxwell,Teclado,2022-07-01,289.08,3
3269,Vincent Cain,Monitor,2022-12-26,1351.89,1
3270,Michael Rosales,Fone de Ouvido,2022-12-11,247.66,1
3271,Sara Beck,Mouse,2021-11-21,188.67,2
3272,Linda Smith,Celular,2021-05-15,2009.85,1
3273,Karen Barry,Monitor,2020-03-29,970.83,3
3274,Pamela Bryan,Tablet,2023-12-01,2211.07,5
3275,Kaitlyn Hill,Laptop,2022-09-17,3730.48,1
3276,Diana Daugherty,Monitor,2021-06-27,906.31,1
3277,Cynthia Walker,Monitor,2023-09-23,1328.8,2
3278,Cameron Stout,Monitor,2023-06-23,1397.66,4
3279,Sean Hart,Impressora,2020-02-22,427.23,3
3280,Renee Miller,Teclado,2022-05-18,351.32,3
3281,Jorge Andrews,Monitor,2020-06-22,1623.89,3
3282,Shannon Cantu,Roteador,2023-03-31,519.66,5
3283,Shirley Gardner,Fone de Ouvido,2020-02-10,175.52,5
3284,Kimberly Rodriguez,Fone de Ouvido,2020-11-23,134.71,5
3285,Natasha Maldonado,Laptop,2022-07-15,2960.4,5
3286,Lauren Gonzalez,Impressora,2021-07-29,475.78,4
3287,Michael Page,Teclado,2022-12-23,227.88,1
3288,Gene Walls,Tablet,2020-10-13,2102.35,3
3289,Caleb Griffith,Impressora,2021-06-24,380.01,3
3290,John Arias,Monitor,2021-06-17,936.78,4
3291,Renee Thomas,Fone de Ouvido,2022-12-06,277.9,5
3292,Nathan Thomas,Roteador,2022-08-20,543.99,3
3293,Kristin Sandoval,Impressora,2022-04-03,959.61,1
3294,Elijah Price,Tablet,2020-06-12,1695.56,4
3295,Joseph Gomez DDS,Teclado,2021-01-02,189.79,5
3296,Keith Jones,Monitor,2022-11-06,1165.58,5
3297,Paula Carson,Teclado,2020-01-19,388.7,5
3298,Chelsea Flores,Impressora,2020-07-04,1135.45,5
3299,Amanda Robinson,Mouse,2022-10-06,69.26,4
3300,Steven Mccann,Tablet,2023-01-01,1675.86,5
3301,Justin Lewis,Celular,2021-01-09,1126.27,4
3302,Christopher Meyer,Laptop,2023-02-21,2150.47,4
3303,Ashley Wilson,Celular,2022-12-07,1534.29,3
3304,Rachel Goodman,Mouse,2023-05-30,122.67,5
3305,Richard Greene,Laptop,2023-12-13,3460.72,1
3306,Taylor Jimenez,Roteador,2021-07-15,260.93,4
3307,Jackie Smith,Teclado,2023-06-28,227.2,4
3308,William Cain,Teclado,2021-02-06,165.8,2
3309,Shane Rivera,Celular,2022-01-22,1173.3,4
3310,Jesse Nguyen,Fone de Ouvido,2020-09-09,172.0,2
3311,Angela Boone,Tablet,2022-01-08,684.8,3
3312,Kristen Cox,Fone de Ouvido,2021-06-23,266.15,5
3313,Lindsey Rivera,Tablet,2022-10-29,2203.98,4
3314,Larry Anderson,Fone de Ouvido,2022-02-08,140.41,3
3315,Robert Young,Impressora,2020-07-14,772.52,4
3316,Kevin Armstrong,Tablet,2020-12-02,1599.11,5
3317,Jessica Leonard,Laptop,2022-06-20,3991.88,2
3318,Alan Roach,Monitor,2022-07-08,1771.45,5
3319,Rebekah Brooks,Laptop,2022-08-11,1647.41,5
3320,Jacob Marquez,Laptop,2023-11-10,1542.51,1
3321,Tammy Sanchez,Laptop,2020-09-23,3441.62,5
3322,Jacqueline Watson,Câmera,2022-06-09,3512.79,3
3323,Eric Bryant,Tablet,2022-01-04,995.54,1
3324,Hannah Simpson,Monitor,2021-05-09,1410.1,2
3325,Christopher Harrell,Fone de Ouvido,2022-10-16,210.68,1
3326,Steven Santiago,Câmera,2020-05-19,2304.89,4
3327,Stephanie Sanders,Tablet,2022-11-07,1184.58,3
3328,Michael Sanchez,Teclado,2021-01-26,274.59,3
3329,Michelle Underwood,Tablet,2023-10-24,1469.67,5
3330,Elizabeth Tapia,Laptop,2023-03-17,3758.11,4
3331,Tonya Grant,Fone de Ouvido,2020-01-22,97.61,3
3332,Todd Smith,Câmera,2020-05-19,4158.23,1
3333,Timothy Johnson,Impressora,2023-07-16,966.47,5
3334,Michelle Flynn,Tablet,2023-06-26,1588.05,1
3335,Karen Ochoa,Impressora,2021-10-06,1021.26,2
3336,Joshua Anderson,Monitor,2023-08-22,712.34,1
3337,Jennifer Williams MD,Celular,2020-12-17,1001.36,3
3338,Amber Martinez,Tablet,2022-02-01,919.25,2
3339,Andrew Sharp,Laptop,2021-12-16,2188.1,4
3340,Tammy Fernandez,Laptop,2020-11-18,3354.53,4
3341,Jeremy Morales,Tablet,2021-02-26,2045.3,1
3342,Nicholas Mueller,Monitor,2020-08-26,1454.33,3
3343,Lisa Smith MD,Laptop,2020-08-09,2569.46,2
3344,Kim Davis,Mouse,2021-04-01,105.63,3
3345,Mandy Lopez,Impressora,2022-07-04,1171.1,3
3346,James Salazar,Monitor,2023-01-08,1203.79,2
3347,Sydney Lopez,Celular,2023-12-20,1115.26,5
3348,Kristen Cook,Laptop,2020-07-10,2314.7,1
3349,Justin Silva,Tablet,2020-12-12,869.88,3
3350,Justin Johnson,Fone de Ouvido,2021-12-19,277.52,4
3351,Kristen Cowan,Mouse,2021-05-08,175.25,2
3352,Stephen Walker,Monitor,2021-11-22,640.27,2
3353,Carrie Fitzgerald,Tablet,2023-02-25,1255.81,2
3354,Daniel Weeks,Roteador,2021-07-15,524.78,5
3355,Diamond Sanchez,Impressora,2021-12-03,1068.55,4
3356,William Davis,Roteador,2023-11-07,125.37,1
3357,Jennifer Johnson,Tablet,2023-10-05,1365.86,4
3358,Thomas Harvey,Mouse,2020-05-16,109.14,3
3359,Nathan Weaver,Impressora,2022-10-02,491.64,5
3360,Jennifer Thomas,Laptop,2022-01-06,3968.25,2
3361,Deborah Khan,Mouse,2021-05-12,117.86,3
3362,Chris Huffman,Monitor,2023-11-05,1532.31,3
3363,Michael Knight,Monitor,2020-01-21,1835.6,5
3364,Jesus Davis,Roteador,2021-11-23,335.31,3
3365,Christine Osborn,Mouse,2020-02-29,198.2,4
3366,Thomas Shepherd,Impressora,2023-02-22,826.25,4
3367,Lisa Miller,Câmera,2023-05-23,4026.02,4
3368,Timothy Soto,Laptop,2023-10-09,1787.07,1
3369,Melvin Lopez,Câmera,2021-12-01,2130.61,3
3370,Katherine Reed,Mouse,2023-12-18,113.22,4
3371,Kyle Walker,Teclado,2021-03-19,306.43,1
3372,Victoria Davis,Tablet,2021-01-02,1410.16,3
3373,Michael Adams,Câmera,2023-12-19,2424.51,1
3374,Robert Gonzalez,Monitor,2022-08-28,1533.3,1
3375,Michael Guzman,Câmera,2020-07-29,3584.62,4
3376,Jacob Jones,Roteador,2022-09-02,298.99,5
3377,Beth Craig,Fone de Ouvido,2022-07-03,294.05,5
3378,Eric Gonzalez,Mouse,2023-04-08,126.59,2
3379,Lisa Warner,Roteador,2023-12-03,394.06,2
3380,Robert Parrish,Teclado,2022-12-15,208.66,5
3381,Brooke Fields,Roteador,2020-07-12,181.22,3
3382,Barbara Maddox,Fone de Ouvido,2021-05-03,149.74,4
3383,Jessica Lopez,Monitor,2020-09-11,845.52,2
3384,James Perez,Câmera,2023-09-25,3526.11,3
3385,Renee Padilla,Celular,2023-02-12,1266.35,4
3386,Richard Cross,Câmera,2021-02-28,4957.24,4
3387,Francisco Thomas,Fone de Ouvido,2020-11-30,138.05,2
3388,Andrew Osborne,Impressora,2023-11-30,761.68,5
3389,Spencer Lopez,Câmera,2022-04-04,2111.66,5
3390,Brian Johnson,Teclado,2021-03-03,121.59,2
3391,Brandon Lawrence,Tablet,2021-07-26,2157.22,4
3392,John Cook DDS,Impressora,2022-10-11,497.93,2
3393,Amy Vance,Celular,2020-05-26,1809.35,5
3394,Jennifer Dixon,Monitor,2021-01-27,1205.12,5
3395,Ethan Pope,Laptop,2023-01-22,3553.0,2
3396,Thomas Wood,Fone de Ouvido,2023-10-29,104.94,4
3397,Ashley Jackson,Tablet,2021-02-17,2499.96,3
3398,Joy Edwards,Mouse,2021-07-15,120.56,1
3399,Kimberly Thomas,Fone de Ouvido,2022-01-21,297.78,3
3400,Joseph Bates,Fone de Ouvido,2022-12-01,224.21,2
3401,Margaret Ware,Roteador,2022-05-20,584.91,4
3402,Alexis Reid,Roteador,2020-12-23,262.82,3
3403,Craig Guerra,Câmera,2021-03-06,4300.74,5
3404,Aaron Wise,Teclado,2022-01-26,397.53,3
3405,Diane Phelps,Mouse,2020-05-30,62.94,3
3406,Justin Edwards,Laptop,2020-02-12,2786.51,4
3407,Laura Diaz,Monitor,2020-07-29,742.54,3
3408,Beverly Harris,Monitor,2020-02-12,895.74,2
3409,Natasha Robertson,Laptop,2023-12-21,2364.26,3
3410,Jeffrey Day,Mouse,2020-11-18,166.56,1
3411,Julie Moore,Laptop,2020-03-11,3924.82,2
3412,Teresa Miller,Celular,2023-04-18,1540.68,3
3413,Jennifer Pacheco,Monitor,2020-11-26,1573.49,3
3414,Tina Olson,Laptop,2021-04-16,3074.28,3
3415,David Hart,Laptop,2020-08-15,3465.91,4
3416,Barbara Smith,Teclado,2022-02-20,200.38,4
3417,Tina Thomas,Fone de Ouvido,2023-08-27,148.71,3
3418,John Lopez,Teclado,2022-05-20,100.11,5
3419,Alicia Howard,Impressora,2021-07-06,661.5,5
3420,Michael Simmons,Roteador,2020-06-17,426.28,2
3421,Elizabeth Rogers,Fone de Ouvido,2020-10-05,106.82,1
3422,Ryan Wilkerson,Celular,2020-09-09,2300.96,4
3423,Michelle Marshall,Monitor,2022-04-05,510.2,1
3424,Cody Hartman,Monitor,2021-04-30,1216.2,3
3425,Gabrielle Petersen,Tablet,2020-09-29,903.67,5
3426,Sean Wilson,Câmera,2023-04-20,4840.88,1
3427,Alexis Riggs,Roteador,2020-04-23,310.72,4
3428,Randy Joseph,Tablet,2020-03-05,700.85,1
3429,Stephen Miller,Monitor,2023-06-22,1272.33,3
3430,David Hood,Celular,2023-02-12,2338.16,1
3431,Bethany Fletcher,Câmera,2020-11-02,3293.06,5
3432,Nina Garcia,Mouse,2022-10-17,74.1,2
3433,Barbara Banks,Teclado,2021-03-06,209.43,3
3434,Laura Hall,Fone de Ouvido,2023-03-07,132.27,2
3435,Amy Phelps,Celular,2021-11-25,1725.78,5
3436,Joseph King,Mouse,2020-01-23,117.26,4
3437,Alan King,Laptop,2023-10-13,3407.98,4
3438,Deborah Ferguson,Câmera,2023-07-14,1481.66,4
3439,Kevin Villegas,Câmera,2023-02-15,1135.98,2
3440,Elizabeth Hall,Impressora,2020-03-15,631.41,4
3441,Joseph Bush,Monitor,2020-11-19,1174.61,3
3442,Loretta Holmes,Câmera,2022-09-20,4934.61,1
3443,Tiffany Watson,Monitor,2022-09-26,1867.39,4
3444,Jessica Rodriguez,Laptop,2023-07-27,3412.64,4
3445,Lisa Ward,Câmera,2022-10-17,2986.16,4
3446,Lauren Burnett,Teclado,2023-02-06,236.15,4
3447,Frank Wright,Roteador,2021-08-18,511.94,4
3448,Ryan Flynn,Tablet,2021-02-28,2456.79,4
3449,James Lopez,Tablet,2021-09-24,2247.1,4
3450,Alicia Rodriguez,Fone de Ouvido,2021-12-20,198.9,2
3451,Michael Mathis,Fone de Ouvido,2023-09-13,101.6,3
3452,Samuel Valenzuela,Câmera,2021-03-31,2315.75,2
3453,Ashley Garcia,Teclado,2023-10-21,355.93,5
3454,Troy Myers,Teclado,2020-03-24,108.43,1
3455,Shawn Bruce,Mouse,2023-05-19,127.33,2
3456,Marissa Phillips,Impressora,2021-11-29,611.31,3
3457,Lauren Hanson,Tablet,2023-12-31,1809.55,1
3458,Amanda Jackson,Celular,2022-09-13,1852.14,5
3459,Greg Barron,Mouse,2020-11-05,93.55,2
3460,Ellen Johnson,Mouse,2020-11-18,139.15,5
3461,Christopher Morton,Câmera,2023-08-03,1904.36,4
3462,Michael Smith,Tablet,2021-06-25,1576.53,1
3463,Kim Nelson,Câmera,2021-10-20,3359.23,1
3464,Cassandra Hill,Laptop,2021-11-14,3591.45,4
3465,Rodney Mahoney,Monitor,2023-01-13,1123.76,5
3466,Shelby Choi,Impressora,2021-12-29,447.11,5
3467,Stephen Sanders,Celular,2022-01-23,1667.95,3
3468,Kimberly Salazar,Câmera,2022-07-13,4472.97,5
3469,Steve Parker,Teclado,2021-08-16,279.36,2
3470,Michelle Franklin,Impressora,2022-08-02,816.91,5
3471,Deborah Henderson,Teclado,2020-05-29,222.38,5
3472,Mary Bell,Roteador,2020-10-11,397.21,5
3473,Steven Gates,Tablet,2023-07-19,919.16,1
3474,Nathan Bell,Câmera,2020-04-15,3846.99,3
3475,Crystal Baker,Monitor,2021-10-29,884.64,2
3476,Virginia Graves,Laptop,2023-01-12,2426.31,1
3477,Jason Banks,Monitor,2022-01-04,1311.34,2
3478,Katelyn Park,Câmera,2022-08-28,1298.83,3
3479,Deanna Glenn,Teclado,2023-01-07,330.62,5
3480,Courtney Henderson,Mouse,2022-01-29,62.55,2
3481,Richard Williams,Tablet,2020-10-06,1370.32,4
3482,Rachel Singleton,Tablet,2020-05-03,972.08,3
3483,Ashley Williams,Câmera,2020-04-29,1814.32,1
3484,Christine Quinn,Monitor,2023-03-13,952.69,3
3485,Jonathon Wallace,Impressora,2020-05-24,346.23,1
3486,Eric Marquez,Impressora,2022-05-27,394.61,5
3487,David Velazquez,Laptop,2021-04-20,2932.91,4
3488,Rebecca Patel,Impressora,2020-05-01,819.85,2
3489,Deborah Hayes,Laptop,2022-02-19,1889.77,1
3490,Jodi Lawson,Impressora,2020-05-08,576.74,1
3491,April Peterson,Teclado,2023-10-16,290.12,1
3492,Yvonne Arnold,Câmera,2022-09-03,1273.72,5
3493,Joanne Garza,Roteador,2021-01-28,549.52,2
3494,Kristina Wells,Impressora,2022-10-10,419.11,4
3495,George Davis,Roteador,2020-12-18,359.08,2
3496,Regina Hoffman,Mouse,2023-08-02,109.91,5
3497,Charlene Burns,Tablet,2021-11-04,1331.41,5
3498,Mr. Christopher Martinez,Celular,2022-09-30,987.06,2
3499,Dawn Lucas,Tablet,2022-04-01,2225.79,5
3500,Tyler Grimes,Teclado,2023-11-28,186.52,5
3501,Daniel James,Laptop,2021-05-02,2341.14,4
3502,Daniel French,Celular,2020-12-29,1543.09,1
3503,Brenda James,Câmera,2020-03-21,1457.04,4
3504,Mr. James Gonzalez,Celular,2022-04-09,1650.99,3
3505,Robin Powell,Impressora,2020-11-22,912.21,4
3506,Michelle King,Câmera,2021-09-20,2425.97,3
3507,Elizabeth Smith,Tablet,2023-10-16,1542.85,1
3508,Brian Smith,Monitor,2023-06-30,797.89,4
3509,Deborah Cain,Mouse,2020-05-05,145.6,1
3510,Ricardo Oconnor,Tablet,2021-05-05,1241.47,2
3511,Meagan Flores,Celular,2023-03-15,2483.73,3
3512,Sarah Cruz,Mouse,2022-06-06,83.55,3
3513,Lisa Smith,Teclado,2023-01-30,339.79,4
3514,Jacob Stewart,Laptop,2021-03-12,1958.39,5
3515,Michael Taylor,Roteador,2020-12-31,247.35,5
3516,Richard Smith,Monitor,2020-12-17,1028.11,4
3517,Steven Ray,Impressora,2023-01-08,989.76,5
3518,Christopher Cox,Roteador,2023-04-14,109.97,5
3519,Bonnie Mccarthy,Teclado,2022-07-30,299.24,1
3520,James Douglas,Mouse,2022-06-16,82.78,2
3521,Daniel Holt,Roteador,2020-04-14,538.07,2
3522,Andrea Frey,Impressora,2022-10-29,641.47,1
3523,Natalie Perez,Monitor,2023-01-20,1492.01,3
3524,Jason Adams,Mouse,2020-03-23,91.38,5
3525,Christopher Lopez,Teclado,2023-09-10,118.61,3
3526,Nicole Hale,Laptop,2020-11-03,1642.08,4
3527,Sue Walker,Impressora,2022-02-27,585.87,4
3528,Marcus Hardy,Tablet,2022-12-30,2024.3,2
3529,Mark Fowler,Teclado,2020-12-05,145.03,3
3530,Leslie Willis,Teclado,2023-06-08,269.71,2
3531,Daniel Gillespie,Fone de Ouvido,2021-08-23,167.93,5
3532,Paula Butler,Mouse,2020-04-24,118.73,1
3533,Daniel Burke,Fone de Ouvido,2022-11-16,170.04,4
3534,Daniel Ali,Roteador,2020-06-06,525.42,4
3535,April Peterson,Monitor,2022-06-30,1306.34,2
3536,Heidi Calderon,Câmera,2022-05-28,2645.23,3
3537,Dorothy Moore,Laptop,2022-06-02,3306.34,2
3538,Jonathan Carroll,Teclado,2020-08-26,374.62,2
3539,Jessica Simmons,Roteador,2020-02-12,510.33,4
3540,Kevin Stephens MD,Mouse,2020-07-08,153.01,1
3541,Darren Garcia PhD,Tablet,2023-01-29,2208.8,5
3542,Steven Bradshaw,Tablet,2020-08-02,970.94,4
3543,Emily Fisher,Fone de Ouvido,2023-12-19,284.78,5
3544,Kyle Scott,Fone de Ouvido,2020-09-06,71.78,4
3545,Alexander Jimenez,Mouse,2022-09-21,95.07,3
3546,Kenneth Perez,Tablet,2021-11-14,2395.68,4
3547,Joshua Ho,Tablet,2020-07-20,1270.8,1
3548,Barbara Knight,Impressora,2020-06-26,876.82,4
3549,Margaret Taylor,Mouse,2020-07-23,54.47,3
3550,David Davidson,Teclado,2020-12-03,286.91,4
3551,Brittany Johnson,Tablet,2020-01-21,1219.99,1
3552,Richard Romero,Mouse,2020-10-29,118.36,5
3553,Theodore Wilson,Teclado,2021-07-29,314.39,5
3554,Vicki Casey,Tablet,2023-06-29,1072.34,3
3555,Lawrence Bryant,Teclado,2022-02-19,210.02,2
3556,Terri Valencia DVM,Câmera,2022-07-17,2401.13,2
3557,Carol Simon,Laptop,2023-04-06,1880.77,5
3558,Omar Mitchell,Mouse,2020-12-11,180.66,2
3559,Carla Hernandez,Fone de Ouvido,2020-05-11,162.1,4
3560,Sara Smith,Tablet,2023-02-28,1359.78,4
3561,Warren Adams,Mouse,2020-05-22,119.16,5
3562,James Jones,Celular,2022-06-26,1894.61,2
3563,Danielle Campbell,Impressora,2022-12-07,1184.41,1
3564,Carla Kirk,Celular,2021-12-03,1921.73,1
3565,Tanya Green,Câmera,2023-04-11,2160.33,1
3566,Michael Evans,Impressora,2021-08-13,1059.62,1
3567,Miranda Schroeder,Câmera,2022-06-14,1504.75,1
3568,Amy Dillon,Mouse,2021-10-17,57.71,5
3569,Michelle Allen,Monitor,2020-04-07,912.79,2
3570,Theresa Berry,Monitor,2021-02-22,1282.9,4
3571,Brenda Cruz,Roteador,2020-10-29,375.75,5
3572,Jessica Mercer DDS,Fone de Ouvido,2022-09-29,279.05,1
3573,Rachel Alexander,Celular,2022-08-25,2368.16,3
3574,Travis Graves,Impressora,2020-11-02,695.53,1
3575,Christopher Mason,Câmera,2023-09-07,4253.52,5
3576,Mark Meyers Jr.,Roteador,2022-02-25,535.5,3
3577,Lisa Mathis,Laptop,2021-11-24,3049.72,4
3578,Sara Johnson,Monitor,2022-05-30,537.64,2
3579,Mark Lynch,Mouse,2023-06-11,81.93,1
3580,Amy Parker,Impressora,2020-05-01,992.59,3
3581,Albert Davenport,Câmera,2023-07-11,3995.99,5
3582,Jacob Crawford,Laptop,2020-11-05,2966.47,1
3583,Daniel Duffy,Impressora,2020-09-03,1160.38,5
3584,Kimberly Velez,Roteador,2022-06-24,483.78,3
3585,Sherry Nolan,Roteador,2023-01-09,576.37,5
3586,Joseph Anderson,Tablet,2020-09-15,1863.64,1
3587,Timothy Parsons,Mouse,2022-09-05,172.21,5
3588,Michael Park,Monitor,2020-09-23,1230.3,2
3589,Carl Austin,Tablet,2023-06-20,981.48,4
3590,James Fernandez,Câmera,2020-08-23,3377.29,3
3591,Edward Stewart,Fone de Ouvido,2023-07-04,91.56,1
3592,Kenneth Lyons,Impressora,2023-12-09,696.81,5
3593,Michael Burch,Teclado,2022-11-26,277.74,3
3594,Sandra Oliver,Roteador,2021-01-20,311.17,2
3595,Susan Costa,Câmera,2020-10-08,4556.77,1
3596,Paige Werner,Mouse,2020-08-03,87.37,4
3597,Mary Young,Câmera,2020-01-28,2592.13,3
3598,Andrew Fry,Tablet,2020-01-28,2367.14,4
3599,Katherine Bean,Laptop,2021-02-18,3748.63,3
3600,Angelica Adams,Monitor,2023-11-04,1037.62,3
3601,Tina Carter,Mouse,2020-11-09,166.44,3
3602,Anthony Hess,Mouse,2023-06-22,194.47,4
3603,Cody Smith,Tablet,2020-11-13,2127.69,3
3604,Michael Williams,Roteador,2023-03-11,296.65,3
3605,Steven Ortiz,Fone de Ouvido,2022-06-20,235.86,3
3606,Debra Cross,Mouse,2023-10-04,150.68,4
3607,Shelby Murray,Tablet,2020-01-08,2141.11,2
3608,Jonathan Juarez,Roteador,2021-12-24,407.29,2
3609,Mark Rojas,Tablet,2021-01-27,1031.63,3
3610,Brittany Cook,Laptop,2022-07-17,3926.4,1
3611,Ryan Brown,Celular,2023-05-29,2004.4,1
3612,Sarah Hoffman,Fone de Ouvido,2022-05-11,242.36,5
3613,Patricia Day,Câmera,2022-02-17,1152.11,1
3614,Brittany Cruz,Impressora,2020-05-22,307.42,4
3615,Kimberly Strickland,Monitor,2020-09-03,1681.98,2
3616,Andrew Wilkerson Jr.,Fone de Ouvido,2020-01-18,204.95,4
3617,John Sims,Impressora,2023-08-04,1081.55,1
3618,Jessica Williams,Tablet,2021-03-19,2247.96,4
3619,Mrs. Tina Hansen,Mouse,2022-05-14,156.53,2
3620,Terry Sosa,Mouse,2021-07-10,146.94,2
3621,Sherri Rodriguez,Monitor,2021-11-19,1697.95,4
3622,Virginia Thompson,Laptop,2020-12-06,2551.44,5
3623,Linda Becker,Laptop,2020-05-28,3443.35,5
3624,Erica Martinez,Mouse,2021-07-14,90.79,5
3625,Lisa Young,Câmera,2023-04-25,3836.53,3
3626,Cheyenne Ponce,Tablet,2022-10-13,2422.12,3
3627,Dr. Melissa Baldwin DVM,Fone de Ouvido,2022-10-28,64.83,3
3628,Jordan Callahan,Celular,2022-02-14,1798.25,2
3629,Robert Bates,Laptop,2020-04-07,3660.82,3
3630,Madison Wallace,Celular,2020-11-25,1782.71,5
3631,Cole Holland,Câmera,2020-11-05,3468.08,1
3632,Jessica Jackson,Teclado,2021-10-20,131.51,2
3633,April Fields,Roteador,2021-05-16,235.97,4
3634,Charles Shaw,Laptop,2020-12-04,3015.39,2
3635,Nicholas Foley,Câmera,2023-10-25,3121.69,5
3636,Dylan Castillo,Teclado,2022-07-20,221.06,4
3637,Melissa Conner,Teclado,2023-08-14,393.89,5
3638,Eddie Robertson,Tablet,2021-11-25,1006.13,5
3639,Justin Oneal,Monitor,2020-03-03,1998.03,3
3640,Emma Myers,Monitor,2023-01-27,1180.68,1
3641,Amy Diaz,Laptop,2021-01-28,1503.19,5
3642,Diamond Gregory,Tablet,2020-02-13,861.46,5
3643,Brandon Dean,Mouse,2022-03-07,76.74,2
3644,Cole Howard,Fone de Ouvido,2020-03-27,295.78,3
3645,Karen Lewis,Celular,2023-05-08,1293.41,4
3646,Courtney Quinn,Câmera,2022-06-05,3425.52,2
3647,Alex Wood,Celular,2020-02-09,2149.94,4
3648,Melissa Nelson,Monitor,2021-07-16,1226.18,5
3649,Regina Ryan,Roteador,2023-08-21,421.17,4
3650,Deborah Wilson,Câmera,2023-09-17,1928.38,3
3651,Kevin Richardson DVM,Mouse,2022-09-05,165.63,1
3652,Jessica Johnson,Mouse,2023-10-25,171.62,3
3653,Kimberly Zhang,Tablet,2023-05-10,885.91,5
3654,Paul Riley,Celular,2022-05-17,2151.98,3
3655,Jamie Harvey,Tablet,2023-06-12,2462.18,5
3656,Steven Harrell,Laptop,2021-12-24,2137.31,5
3657,Caroline Mcdowell,Câmera,2020-02-05,4625.4,5
3658,Michelle Cruz,Fone de Ouvido,2022-08-23,232.57,3
3659,Shelly Moran,Mouse,2023-05-24,93.24,1
3660,Jonathan Stewart,Mouse,2022-05-22,196.48,3
3661,Levi Davis,Câmera,2021-03-12,4375.39,3
3662,Michael Brown,Roteador,2023-05-02,468.93,2
3663,David Schultz,Fone de Ouvido,2023-09-26,236.75,5
3664,Scott Bowman,Câmera,2021-07-18,1565.9,3
